geo,time,befolkning_alder_0_5_ar
8012,2008,78
8012,2009,88
8012,2010,70
8012,2011,69
8012,2012,61
8012,2013,59
8012,2014,66
8012,2015,73
8012,2016,72
8012,2017,66
8013,2000,2
8013,2001,5
8013,2002,7
8013,2003,9
8013,2004,7
8013,2005,7
8013,2006,9
8013,2007,6
8013,2008,7
8013,2009,4
8013,2010,5
8013,2011,5
8013,2012,6
8013,2013,8
8013,2014,5
8013,2015,6
8013,2016,3
8013,2017,4
8014,2000,77
8014,2001,86
8014,2002,84
8014,2003,90
8014,2004,92
8014,2005,82
8014,2006,82
8014,2007,91
8014,2008,83
8014,2009,97
8014,2010,103
8014,2011,97
8014,2012,91
8014,2013,107
8014,2014,123
8014,2015,116
8014,2016,113
8014,2017,111
8015,2000,36
8015,2001,30
8015,2002,32
8015,2003,37
8015,2004,37
8015,2005,45
8015,2006,45
8015,2007,40
8015,2008,38
8015,2009,40
8015,2010,33
8015,2011,33
8015,2012,31
8015,2013,34
8015,2014,32
8015,2015,32
8015,2016,29
8015,2017,23
8016,2000,35
8016,2001,32
8016,2002,39
8016,2003,39
8016,2004,46
8016,2005,46
8016,2006,44
8016,2007,50
8016,2008,50
8016,2009,39
8016,2010,39
8016,2011,42
8016,2012,46
8016,2013,44
8016,2014,41
8016,2015,36
8016,2016,35
8016,2017,30
8017,2000,24
8017,2001,25
8017,2002,18
8017,2003,17
8017,2004,21
8017,2005,17
8017,2006,28
8017,2007,32
8017,2008,33
8017,2009,38
8017,2010,35
8017,2011,46
8017,2012,45
8017,2013,42
8017,2014,34
8017,2015,43
8017,2016,43
8017,2017,35
8018,2000,53
8018,2001,53
8018,2002,59
8018,2003,63
8018,2004,58
8018,2005,56
8018,2006,55
8018,2007,52
8018,2008,51
8018,2009,49
8018,2010,59
8018,2011,64
8018,2012,64
8018,2013,66
8018,2014,59
8018,2015,54
8018,2016,46
8018,2017,50
8019,2000,42
8019,2001,36
8019,2002,36
8019,2003,32
8019,2004,25
8019,2005,25
8019,2006,29
8019,2007,29
8019,2008,28
8019,2009,37
8019,2010,43
8019,2011,43
8019,2012,41
8019,2013,40
8019,2014,39
8019,2015,40
8019,2016,37
8019,2017,46
8021,2000,18
8021,2001,15
8021,2002,16
8021,2003,21
8021,2004,15
8021,2005,17
8021,2006,16
8021,2007,16
8021,2008,15
8021,2009,16
8021,2010,15
8021,2011,14
8021,2012,16
8021,2013,13
8021,2014,18
8021,2015,17
8021,2016,26
8021,2017,22
8022,2000,69
8022,2001,66
8022,2002,69
8022,2003,71
8022,2004,73
8022,2005,70
8022,2006,86
8022,2007,91
8022,2008,98
8022,2009,112
8022,2010,122
8022,2011,114
8022,2012,112
8022,2013,110
8022,2014,127
8022,2015,137
8022,2016,148
8022,2017,156
8023,2000,15
8023,2001,18
8023,2002,15
8023,2003,14
8023,2004,15
8023,2005,17
8023,2006,13
8023,2007,12
8023,2008,20
8023,2009,18
8023,2010,20
8023,2011,21
8023,2012,18
8023,2013,30
8023,2014,30
8023,2015,38
8023,2016,35
8023,2017,39
8024,2000,116
8024,2001,126
8024,2002,152
8024,2003,150
8024,2004,137
8024,2005,139
8024,2006,142
8024,2007,154
8024,2008,186
8024,2009,215
8024,2010,241
8024,2011,250
8024,2012,261
8024,2013,293
8024,2014,329
8024,2015,330
8024,2016,344
8024,2017,306
8025,2000,33
8025,2001,40
8025,2002,44
8025,2003,46
8025,2004,43
8025,2005,41
8025,2006,34
8025,2007,29
8025,2008,29
8025,2009,32
8025,2010,30
8025,2011,39
8025,2012,51
8025,2013,47
8025,2014,48
8025,2015,41
8025,2016,43
8025,2017,39
8026,2000,54
8026,2001,55
8026,2002,48
8026,2003,53
8026,2004,53
8026,2005,52
8026,2006,53
8026,2007,53
8026,2008,54
8026,2009,54
8026,2010,47
8026,2011,62
8026,2012,59
8026,2013,69
8026,2014,58
8026,2015,51
8026,2016,53
8026,2017,50
8037,2000,18
8037,2001,14
8037,2002,17
8037,2003,19
8037,2004,22
8037,2005,26
8037,2006,20
8037,2007,23
8037,2008,25
8037,2009,23
8037,2010,19
8037,2011,30
8037,2012,36
8037,2013,40
8037,2014,32
8037,2015,29
8037,2016,34
8037,2017,34
8038,2000,44
8038,2001,37
8038,2002,43
8038,2003,47
8038,2004,46
8038,2005,46
8038,2006,44
8038,2007,49
8038,2008,38
8038,2009,25
8038,2010,25
8038,2011,19
8038,2012,20
8038,2013,27
8038,2014,32
8038,2015,33
8038,2016,33
8038,2017,29
8039,2000,46
8039,2001,50
8039,2002,54
8039,2003,59
8039,2004,63
8039,2005,74
8039,2006,75
8039,2007,90
8039,2008,105
8039,2009,101
8039,2010,94
8039,2011,100
8039,2012,87
8039,2013,88
8039,2014,89
8039,2015,76
8039,2016,70
8039,2017,69
8041,2000,6
8041,2001,6
8041,2002,6
8041,2003,9
8041,2004,10
8041,2005,11
8041,2006,13
8041,2007,15
8041,2008,14
8041,2009,10
8041,2010,7
8041,2011,6
8041,2012,6
8041,2013,6
8041,2014,9
8041,2015,14
8041,2016,15
8041,2017,12
8042,2000,23
8042,2001,28
8042,2002,27
8042,2003,22
8042,2004,17
8042,2005,15
8042,2006,19
8042,2007,27
8042,2008,24
8042,2009,25
8042,2010,25
8042,2011,22
8042,2012,27
8042,2013,18
8042,2014,17
8042,2015,16
8042,2016,19
8042,2017,16
8043,2000,15
8043,2001,13
8043,2002,12
8043,2003,8
8043,2004,10
8043,2005,7
8043,2006,5
8043,2007,5
8043,2008,10
8043,2009,10
8043,2010,10
8043,2011,15
8043,2012,13
8043,2013,8
8043,2014,5
8043,2015,5
8043,2016,5
8043,2017,4
8044,2000,20
8044,2001,23
8044,2002,20
8044,2003,19
8044,2004,28
8044,2005,28
8044,2006,31
8044,2007,37
8044,2008,37
8044,2009,30
8044,2010,34
8044,2011,31
8044,2012,35
8044,2013,27
8044,2014,35
8044,2015,35
8044,2016,37
8044,2017,30
8045,2000,12
8045,2001,13
8045,2002,10
8045,2003,10
8045,2004,15
8045,2005,10
8045,2006,12
8045,2007,9
8045,2008,8
8045,2009,9
8045,2010,8
8045,2011,8
8045,2012,14
8045,2013,13
8045,2014,17
8045,2015,15
8045,2016,16
8045,2017,18
8057,2000,31
8057,2001,29
8057,2002,30
8057,2003,34
8057,2004,28
8057,2005,30
8057,2006,26
8057,2007,26
8057,2008,22
8057,2009,27
8057,2010,30
8057,2011,30
8057,2012,29
8057,2013,25
8057,2014,27
8057,2015,20
8057,2016,22
8057,2017,18
8061,2000,54
8061,2001,56
8061,2002,61
8061,2003,66
8061,2004,69
8061,2005,76
8061,2006,75
8061,2007,76
8061,2008,77
8061,2009,62
8061,2010,63
8061,2011,60
8061,2012,57
8061,2013,58
8061,2014,53
8061,2015,60
8061,2016,60
8061,2017,55
8062,2000,63
8062,2001,75
8062,2002,79
8062,2003,86
8062,2004,86
8062,2005,92
8062,2006,97
8062,2007,102
8062,2008,120
8062,2009,110
8062,2010,108
8062,2011,96
8062,2012,81
8062,2013,75
8062,2014,60
8062,2015,54
8062,2016,45
8062,2017,44
8063,2000,0
8063,2001,0
8063,2002,0
8063,2003,0
8063,2004,0
8063,2005,0
8063,2006,0
8063,2007,0
8063,2008,42
8063,2009,64
8063,2010,73
8063,2011,84
8063,2012,94
8063,2013,98
8063,2014,92
8063,2015,79
8063,2016,74
8063,2017,61
8064,2000,0
8064,2001,0
8064,2002,0
8064,2003,0
8064,2004,0
8064,2005,0
8064,2006,0
8064,2007,0
8064,2008,0
8064,2009,0
8064,2010,0
8064,2011,0
8064,2012,0
8064,2013,0
8064,2014,0
8064,2015,4
8064,2016,11
8064,2017,15
8065,2000,0
8065,2001,0
8065,2002,0
8065,2003,0
8065,2004,0
8065,2005,0
8065,2006,0
8065,2007,0
8065,2008,0
8065,2009,0
8065,2010,0
8065,2011,0
8065,2012,0
8065,2013,0
8065,2014,0
8065,2015,0
8065,2016,0
8065,2017,0
8066,2000,38
8066,2001,38
8066,2002,34
8066,2003,26
8066,2004,26
8066,2005,20
8066,2006,21
8066,2007,25
8066,2008,21
8066,2009,29
8066,2010,36
8066,2011,36
8066,2012,24
8066,2013,23
8066,2014,31
8066,2015,23
8066,2016,27
8066,2017,25
8067,2000,48
8067,2001,46
8067,2002,43
8067,2003,39
8067,2004,44
8067,2005,60
8067,2006,56
8067,2007,61
8067,2008,63
8067,2009,52
8067,2010,48
8067,2011,42
8067,2012,40
8067,2013,50
8067,2014,49
8067,2015,51
8067,2016,47
8067,2017,51
8068,2000,69
8068,2001,73
8068,2002,83
8068,2003,93
8068,2004,91
8068,2005,99
8068,2006,91
8068,2007,90
8068,2008,91
8068,2009,81
8068,2010,78
8068,2011,87
8068,2012,81
8068,2013,74
8068,2014,65
8068,2015,82
8068,2016,76
8068,2017,70
8069,2000,12
8069,2001,12
8069,2002,12
8069,2003,12
8069,2004,12
8069,2005,12
8069,2006,11
8069,2007,17
8069,2008,17
8069,2009,19
8069,2010,20
8069,2011,17
8069,2012,14
8069,2013,11
8069,2014,10
8069,2015,12
8069,2016,11
8069,2017,11
8071,2000,14
8071,2001,17
8071,2002,21
8071,2003,24
8071,2004,29
8071,2005,30
8071,2006,30
8071,2007,35
8071,2008,36
8071,2009,33
8071,2010,30
8071,2011,28
8071,2012,26
8071,2013,22
8071,2014,29
8071,2015,32
8071,2016,33
8071,2017,28
8072,2000,20
8072,2001,18
8072,2002,19
8072,2003,15
8072,2004,21
8072,2005,19
8072,2006,15
8072,2007,16
8072,2008,11
8072,2009,14
8072,2010,13
8072,2011,11
8072,2012,15
8072,2013,19
8072,2014,20
8072,2015,21
8072,2016,18
8072,2017,19
8073,2000,86
8073,2001,84
8073,2002,81
8073,2003,80
8073,2004,84
8073,2005,88
8073,2006,86
8073,2007,93
8073,2008,89
8073,2009,94
8073,2010,88
8073,2011,86
8073,2012,85
8073,2013,79
8073,2014,88
8073,2015,85
8073,2016,78
8073,2017,97
8074,2000,27
8074,2001,23
8074,2002,35
8074,2003,33
8074,2004,34
8074,2005,36
8074,2006,35
8074,2007,40
8074,2008,34
8074,2009,35
8074,2010,40
8074,2011,42
8074,2012,48
8074,2013,50
8074,2014,39
8074,2015,40
8074,2016,27
8074,2017,24
8075,2000,27
8075,2001,24
8075,2002,26
8075,2003,28
8075,2004,25
8075,2005,28
8075,2006,33
8075,2007,32
8075,2008,28
8075,2009,28
8075,2010,27
8075,2011,29
8075,2012,29
8075,2013,32
8075,2014,35
8075,2015,35
8075,2016,31
8075,2017,28
8076,2000,28
8076,2001,27
8076,2002,25
8076,2003,21
8076,2004,22
8076,2005,20
8076,2006,21
8076,2007,21
8076,2008,16
8076,2009,22
8076,2010,24
8076,2011,27
8076,2012,28
8076,2013,26
8076,2014,30
8076,2015,25
8076,2016,24
8076,2017,21
808,2000,12
808,2001,18
808,2002,17
808,2003,18
808,2004,18
808,2005,20
808,2006,18
808,2007,17
808,2008,15
808,2009,14
808,2010,18
808,2011,19
808,2012,18
808,2013,17
808,2014,17
808,2015,16
808,2016,13
808,2017,13
11,2000,94
11,2001,97
11,2002,92
11,2003,103
11,2004,93
11,2005,92
11,2006,90
11,2007,86
11,2008,83
11,2009,76
11,2010,88
11,2011,89
11,2012,83
11,2013,74
11,2014,86
11,2015,87
11,2016,90
11,2017,89
12,2000,245
12,2001,238
12,2002,236
12,2003,253
12,2004,263
12,2005,248
12,2006,237
12,2007,246
12,2008,246
12,2009,243
12,2010,240
12,2011,225
12,2012,251
12,2013,252
12,2014,259
12,2015,251
12,2016,238
12,2017,246
13,2000,82
13,2001,88
13,2002,80
13,2003,83
13,2004,83
13,2005,96
13,2006,102
13,2007,105
13,2008,100
13,2009,88
13,2010,82
13,2011,80
13,2012,63
13,2013,59
13,2014,59
13,2015,71
13,2016,60
13,2017,65
14,2000,91
14,2001,89
14,2002,80
14,2003,79
14,2004,86
14,2005,81
14,2006,78
14,2007,79
14,2008,83
14,2009,85
14,2010,88
14,2011,90
14,2012,89
14,2013,84
14,2014,81
14,2015,76
14,2016,66
14,2017,69
15,2000,136
15,2001,136
15,2002,143
15,2003,136
15,2004,139
15,2005,156
15,2006,150
15,2007,171
15,2008,172
15,2009,187
15,2010,188
15,2011,171
15,2012,177
15,2013,158
15,2014,172
15,2015,183
15,2016,187
15,2017,213
61,2000,121
61,2001,115
61,2002,117
61,2003,117
61,2004,136
61,2005,144
61,2006,140
61,2007,157
61,2008,149
61,2009,140
61,2010,133
61,2011,136
61,2012,141
61,2013,148
61,2014,142
61,2015,151
61,2016,161
61,2017,145
62,2000,79
62,2001,74
62,2002,66
62,2003,70
62,2004,68
62,2005,67
62,2006,65
62,2007,59
62,2008,54
62,2009,54
62,2010,57
62,2011,47
62,2012,48
62,2013,47
62,2014,45
62,2015,56
62,2016,56
62,2017,69
63,2000,96
63,2001,98
63,2002,107
63,2003,98
63,2004,89
63,2005,79
63,2006,73
63,2007,59
63,2008,52
63,2009,50
63,2010,50
63,2011,60
63,2012,65
63,2013,74
63,2014,75
63,2015,79
63,2016,85
63,2017,78
81,2000,22
81,2001,20
81,2002,18
81,2003,19
81,2004,19
81,2005,18
81,2006,17
81,2007,19
81,2008,22
81,2009,22
81,2010,22
81,2011,25
81,2012,28
81,2013,31
81,2014,26
81,2015,26
81,2016,25
81,2017,22
82,2000,104
82,2001,98
82,2002,105
82,2003,110
82,2004,114
82,2005,122
82,2006,140
82,2007,143
82,2008,138
82,2009,138
82,2010,131
82,2011,132
82,2012,121
82,2013,120
82,2014,108
82,2015,102
82,2016,99
82,2017,93
83,2000,24
83,2001,22
83,2002,19
83,2003,26
83,2004,23
83,2005,24
83,2006,19
83,2007,22
83,2008,26
83,2009,24
83,2010,26
83,2011,26
83,2012,25
83,2013,19
83,2014,16
83,2015,15
83,2016,10
83,2017,13
2,2000,96
2,2001,98
2,2002,100
2,2003,103
2,2004,115
2,2005,120
2,2006,124
2,2007,131
2,2008,124
2,2009,117
2,2010,103
2,2011,104
2,2012,112
2,2013,111
2,2014,111
2,2015,95
2,2016,99
2,2017,99
5,2000,339
5,2001,340
5,2002,361
5,2003,375
5,2004,391
5,2005,428
5,2006,447
5,2007,462
5,2008,448
5,2009,443
5,2010,435
5,2011,408
5,2012,386
5,2013,371
5,2014,369
5,2015,395
5,2016,422
5,2017,406
7,2000,329
7,2001,328
7,2002,328
7,2003,367
7,2004,414
7,2005,444
7,2006,529
7,2007,544
7,2008,589
7,2009,582
7,2010,518
7,2011,474
7,2012,423
7,2013,422
7,2014,419
7,2015,430
7,2016,447
7,2017,461
